region_code,region_name,year,crime_category,value
201000,Powiat bolesławiecki,2016,public_safety,99.2
201000,Powiat bolesławiecki,2016,total,68.2
201000,Powiat bolesławiecki,2016,traffic,99.6
201000,Powiat bolesławiecki,2017,criminal,60.6
201000,Powiat bolesławiecki,2017,economic,85.0
201000,Powiat bolesławiecki,2017,family,100.0
201000,Powiat bolesławiecki,2017,freedom_sexual,94.9
201000,Powiat bolesławiecki,2017,life_health,89.3
201000,Powiat bolesławiecki,2017,property,52.7
201000,Powiat bolesławiecki,2017,public_safety,97.2
201000,Powiat bolesławiecki,2017,total,68.0
201000,Powiat bolesławiecki,2017,traffic,97.8
201000,Powiat bolesławiecki,2018,criminal,61.3
201000,Powiat bolesławiecki,2018,economic,74.8
201000,Powiat bolesławiecki,2018,family,99.6
201000,Powiat bolesławiecki,2018,freedom_sexual,90.9
201000,Powiat bolesławiecki,2018,life_health,88.2
201000,Powiat bolesławiecki,2018,property,50.9
201000,Powiat bolesławiecki,2018,public_safety,94.9
201000,Powiat bolesławiecki,2018,total,66.3
201000,Powiat bolesławiecki,2018,traffic,97.0
201000,Powiat bolesławiecki,2019,criminal,59.5
201000,Powiat bolesławiecki,2019,economic,66.1
201000,Powiat bolesławiecki,2019,family,99.4
201000,Powiat bolesławiecki,2019,freedom_sexual,89.3
201000,Powiat bolesławiecki,2019,life_health,92.2
201000,Powiat bolesławiecki,2019,property,46.7
201000,Powiat bolesławiecki,2019,public_safety,94.4
201000,Powiat bolesławiecki,2019,total,66.3
201000,Powiat bolesławiecki,2019,traffic,95.1
201000,Powiat bolesławiecki,2020,criminal,62.2
201000,Powiat bolesławiecki,2020,economic,43.0
201000,Powiat bolesławiecki,2020,family,100.0
201000,Powiat bolesławiecki,2020,freedom_sexual,86.1
201000,Powiat bolesławiecki,2020,life_health,85.2
201000,Powiat bolesławiecki,2020,property,49.2
201000,Powiat bolesławiecki,2020,public_safety,97.2
201000,Powiat bolesławiecki,2020,total,67.0
201000,Powiat bolesławiecki,2020,traffic,97.2
201000,Powiat bolesławiecki,2021,criminal,64.0
201000,Powiat bolesławiecki,2021,economic,60.5
201000,Powiat bolesławiecki,2021,family,100.0
201000,Powiat bolesławiecki,2021,freedom_sexual,85.0
201000,Powiat bolesławiecki,2021,life_health,87.5
201000,Powiat bolesławiecki,2021,property,54.3
201000,Powiat bolesławiecki,2021,public_safety,96.9
201000,Powiat bolesławiecki,2021,total,68.7
201000,Powiat bolesławiecki,2021,traffic,96.3
201000,Powiat bolesławiecki,2022,criminal,59.5
201000,Powiat bolesławiecki,2022,economic,56.5
201000,Powiat bolesławiecki,2022,family,100.0
201000,Powiat bolesławiecki,2022,freedom_sexual,82.4
201000,Powiat bolesławiecki,2022,life_health,79.6
201000,Powiat bolesławiecki,2022,property,50.4
201000,Powiat bolesławiecki,2022,public_safety,96.5
201000,Powiat bolesławiecki,2022,total,65.3
201000,Powiat bolesławiecki,2022,traffic,95.8
201000,Powiat bolesławiecki,2023,criminal,64.3
201000,Powiat bolesławiecki,2023,economic,53.3
201000,Powiat bolesławiecki,2023,family,100.0
201000,Powiat bolesławiecki,2023,freedom_sexual,88.0
201000,Powiat bolesławiecki,2023,life_health,90.0
201000,Powiat bolesławiecki,2023,property,49.2
201000,Powiat bolesławiecki,2023,public_safety,94.6
201000,Powiat bolesławiecki,2023,total,69.3
201000,Powiat bolesławiecki,2023,traffic,94.4
201000,Powiat bolesławiecki,2024,criminal,64.2
201000,Powiat bolesławiecki,2024,economic,78.9
201000,Powiat bolesławiecki,2024,family,100.0
201000,Powiat bolesławiecki,2024,freedom_sexual,83.3
201000,Powiat bolesławiecki,2024,life_health,92.5
201000,Powiat bolesławiecki,2024,property,61.3
201000,Powiat bolesławiecki,2024,public_safety,96.2
201000,Powiat bolesławiecki,2024,total,72.8
201000,Powiat bolesławiecki,2024,traffic,96.3
202000,Powiat dzierżoniowski,2013,criminal,66.0
202000,Powiat dzierżoniowski,2013,economic,91.5
202000,Powiat dzierżoniowski,2013,family,98.6
202000,Powiat dzierżoniowski,2013,freedom_sexual,92.6
202000,Powiat dzierżoniowski,2013,life_health,92.6
202000,Powiat dzierżoniowski,2013,property,54.4
202000,Powiat dzierżoniowski,2013,public_safety,99.0
202000,Powiat dzierżoniowski,2013,total,77.9
202000,Powiat dzierżoniowski,2013,traffic,99.7
202000,Powiat dzierżoniowski,2014,criminal,67.4
202000,Powiat dzierżoniowski,2014,economic,84.8
202000,Powiat dzierżoniowski,2014,family,100.0
202000,Powiat dzierżoniowski,2014,freedom_sexual,90.4
202000,Powiat dzierżoniowski,2014,life_health,100.0
202000,Powiat dzierżoniowski,2014,property,61.4
202000,Powiat dzierżoniowski,2014,public_safety,100.0
202000,Powiat dzierżoniowski,2014,total,75.6
202000,Powiat dzierżoniowski,2014,traffic,100.0
202000,Powiat dzierżoniowski,2015,criminal,66.9
202000,Powiat dzierżoniowski,2015,economic,60.0
202000,Powiat dzierżoniowski,2015,family,100.0
202000,Powiat dzierżoniowski,2015,freedom_sexual,94.6
202000,Powiat dzierżoniowski,2015,life_health,84.8
202000,Powiat dzierżoniowski,2015,property,52.0
202000,Powiat dzierżoniowski,2015,public_safety,99.5
202000,Powiat dzierżoniowski,2015,total,71.1
202000,Powiat dzierżoniowski,2015,traffic,98.9
202000,Powiat dzierżoniowski,2016,criminal,70.6
202000,Powiat dzierżoniowski,2016,economic,60.4
202000,Powiat dzierżoniowski,2016,family,100.0
202000,Powiat dzierżoniowski,2016,freedom_sexual,95.9
202000,Powiat dzierżoniowski,2016,life_health,93.9
202000,Powiat dzierżoniowski,2016,property,53.0
202000,Powiat dzierżoniowski,2016,public_safety,96.8
202000,Powiat dzierżoniowski,2016,total,74.3
202000,Powiat dzierżoniowski,2016,traffic,97.4
202000,Powiat dzierżoniowski,2017,criminal,75.8
202000,Powiat dzierżoniowski,2017,economic,75.4
202000,Powiat dzierżoniowski,2017,family,100.0
202000,Powiat dzierżoniowski,2017,freedom_sexual,97.3
202000,Powiat dzierżoniowski,2017,life_health,79.3
202000,Powiat dzierżoniowski,2017,property,59.8
202000,Powiat dzierżoniowski,2017,public_safety,95.5
202000,Powiat dzierżoniowski,2017,total,78.4
202000,Powiat dzierżoniowski,2017,traffic,99.2
202000,Powiat dzierżoniowski,2018,criminal,75.9
202000,Powiat dzierżoniowski,2018,economic,61.2
202000,Powiat dzierżoniowski,2018,family,100.0
202000,Powiat dzierżoniowski,2018,freedom_sexual,92.9
202000,Powiat dzierżoniowski,2018,life_health,95.6
202000,Powiat dzierżoniowski,2018,property,53.8
202000,Powiat dzierżoniowski,2018,public_safety,98.0
202000,Powiat dzierżoniowski,2018,total,77.0
202000,Powiat dzierżoniowski,2018,traffic,99.3
202000,Powiat dzierżoniowski,2019,criminal,79.3
202000,Powiat dzierżoniowski,2019,economic,49.7
202000,Powiat dzierżoniowski,2019,family,100.0
202000,Powiat dzierżoniowski,2019,freedom_sexual,96.6
202000,Powiat dzierżoniowski,2019,life_health,95.6
202000,Powiat dzierżoniowski,2019,property,56.6
202000,Powiat dzierżoniowski,2019,public_safety,97.2
202000,Powiat dzierżoniowski,2019,total,79.1
202000,Powiat dzierżoniowski,2019,traffic,98.1
202000,Powiat dzierżoniowski,2020,criminal,77.7
202000,Powiat dzierżoniowski,2020,economic,78.6
202000,Powiat dzierżoniowski,2020,family,100.0
202000,Powiat dzierżoniowski,2020,freedom_sexual,91.3
202000,Powiat dzierżoniowski,2020,life_health,94.6
202000,Powiat dzierżoniowski,2020,property,63.2
202000,Powiat dzierżoniowski,2020,public_safety,100.0
202000,Powiat dzierżoniowski,2020,total,80.6
202000,Powiat dzierżoniowski,2020,traffic,100.0
202000,Powiat dzierżoniowski,2021,criminal,79.7
202000,Powiat dzierżoniowski,2021,economic,68.3
202000,Powiat dzierżoniowski,2021,family,100.0
202000,Powiat dzierżoniowski,2021,freedom_sexual,94.9
202000,Powiat dzierżoniowski,2021,life_health,100.0
202000,Powiat dzierżoniowski,2021,property,59.5
202000,Powiat dzierżoniowski,2021,public_safety,99.4
202000,Powiat dzierżoniowski,2021,total,79.6
202000,Powiat dzierżoniowski,2021,traffic,99.4
202000,Powiat dzierżoniowski,2022,criminal,78.6
202000,Powiat dzierżoniowski,2022,economic,66.0
202000,Powiat dzierżoniowski,2022,family,100.0
202000,Powiat dzierżoniowski,2022,freedom_sexual,90.5
202000,Powiat dzierżoniowski,2022,life_health,97.4
202000,Powiat dzierżoniowski,2022,property,57.8
202000,Powiat dzierżoniowski,2022,public_safety,97.9
202000,Powiat dzierżoniowski,2022,total,78.0
202000,Powiat dzierżoniowski,2022,traffic,99.4
202000,Powiat dzierżoniowski,2023,criminal,78.6
202000,Powiat dzierżoniowski,2023,economic,69.3
202000,Powiat dzierżoniowski,2023,family,100.0
202000,Powiat dzierżoniowski,2023,freedom_sexual,85.3
202000,Powiat dzierżoniowski,2023,life_health,96.4
202000,Powiat dzierżoniowski,2023,property,61.0
202000,Powiat dzierżoniowski,2023,public_safety,99.3
202000,Powiat dzierżoniowski,2023,total,78.8
202000,Powiat dzierżoniowski,2023,traffic,99.2
202000,Powiat dzierżoniowski,2024,criminal,76.4
202000,Powiat dzierżoniowski,2024,economic,46.1
202000,Powiat dzierżoniowski,2024,family,100.0
202000,Powiat dzierżoniowski,2024,freedom_sexual,87.5
202000,Powiat dzierżoniowski,2024,life_health,92.9
202000,Powiat dzierżoniowski,2024,property,52.3
202000,Powiat dzierżoniowski,2024,public_safety,97.4
202000,Powiat dzierżoniowski,2024,total,71.1
202000,Powiat dzierżoniowski,2024,traffic,97.8
203000,Powiat głogowski,2013,criminal,70.3
203000,Powiat głogowski,2013,economic,97.8
203000,Powiat głogowski,2013,family,100.0
203000,Powiat głogowski,2013,freedom_sexual,98.8
203000,Powiat głogowski,2013,life_health,89.1
203000,Powiat głogowski,2013,property,79.4
203000,Powiat głogowski,2013,public_safety,98.7
203000,Powiat głogowski,2013,total,83.8
203000,Powiat głogowski,2013,traffic,99.0
203000,Powiat głogowski,2014,criminal,55.7
203000,Powiat głogowski,2014,economic,95.5
203000,Powiat głogowski,2014,family,100.0
203000,Powiat głogowski,2014,freedom_sexual,89.5
203000,Powiat głogowski,2014,life_health,84.3
203000,Powiat głogowski,2014,property,71.9
203000,Powiat głogowski,2014,public_safety,97.8
203000,Powiat głogowski,2014,total,76.6
203000,Powiat głogowski,2014,traffic,97.8
203000,Powiat głogowski,2015,criminal,62.5
203000,Powiat głogowski,2015,economic,85.2
203000,Powiat głogowski,2015,family,100.0
203000,Powiat głogowski,2015,freedom_sexual,85.1
203000,Powiat głogowski,2015,life_health,92.3
203000,Powiat głogowski,2015,property,58.5
203000,Powiat głogowski,2015,public_safety,96.8
203000,Powiat głogowski,2015,total,71.5
203000,Powiat głogowski,2015,traffic,99.5
203000,Powiat głogowski,2016,criminal,62.8
203000,Powiat głogowski,2016,economic,86.2
203000,Powiat głogowski,2016,family,97.8
203000,Powiat głogowski,2016,freedom_sexual,83.3
203000,Powiat głogowski,2016,life_health,91.8
203000,Powiat głogowski,2016,property,54.3
203000,Powiat głogowski,2016,public_safety,98.6
203000,Powiat głogowski,2016,total,72.6
203000,Powiat głogowski,2016,traffic,98.0
203000,Powiat głogowski,2017,criminal,68.5
203000,Powiat głogowski,2017,economic,87.2
203000,Powiat głogowski,2017,family,98.0
203000,Powiat głogowski,2017,freedom_sexual,92.3
203000,Powiat głogowski,2017,life_health,87.7
203000,Powiat głogowski,2017,property,58.6
203000,Powiat głogowski,2017,public_safety,99.4
203000,Powiat głogowski,2017,total,75.7
203000,Powiat głogowski,2017,traffic,100.0
203000,Powiat głogowski,2018,criminal,71.9
203000,Powiat głogowski,2018,economic,84.1
203000,Powiat głogowski,2018,family,99.5
203000,Powiat głogowski,2018,freedom_sexual,92.3
203000,Powiat głogowski,2018,life_health,92.9
203000,Powiat głogowski,2018,property,62.4
203000,Powiat głogowski,2018,public_safety,97.2
203000,Powiat głogowski,2018,total,76.6
203000,Powiat głogowski,2018,traffic,98.5
203000,Powiat głogowski,2019,criminal,71.3
203000,Powiat głogowski,2019,economic,84.0
203000,Powiat głogowski,2019,family,100.0
203000,Powiat głogowski,2019,freedom_sexual,95.4
203000,Powiat głogowski,2019,life_health,82.6
203000,Powiat głogowski,2019,property,60.3
203000,Powiat głogowski,2019,public_safety,97.6
203000,Powiat głogowski,2019,total,76.4
203000,Powiat głogowski,2019,traffic,98.2
203000,Powiat głogowski,2020,criminal,70.8
203000,Powiat głogowski,2020,economic,85.4
203000,Powiat głogowski,2020,family,100.0
203000,Powiat głogowski,2020,freedom_sexual,90.4
203000,Powiat głogowski,2020,life_health,93.3
203000,Powiat głogowski,2020,property,58.4
203000,Powiat głogowski,2020,public_safety,97.4
203000,Powiat głogowski,2020,total,76.3
203000,Powiat głogowski,2020,traffic,97.6
203000,Powiat głogowski,2021,criminal,70.4
203000,Powiat głogowski,2021,economic,80.7
203000,Powiat głogowski,2021,family,100.0
203000,Powiat głogowski,2021,freedom_sexual,89.8
203000,Powiat głogowski,2021,life_health,95.6
203000,Powiat głogowski,2021,property,62.0
203000,Powiat głogowski,2021,public_safety,96.0
203000,Powiat głogowski,2021,total,75.6
203000,Powiat głogowski,2021,traffic,97.5
203000,Powiat głogowski,2022,criminal,69.4
203000,Powiat głogowski,2022,economic,82.1
203000,Powiat głogowski,2022,family,99.1
203000,Powiat głogowski,2022,freedom_sexual,85.4
203000,Powiat głogowski,2022,life_health,97.1
203000,Powiat głogowski,2022,property,61.4
203000,Powiat głogowski,2022,public_safety,96.7
203000,Powiat głogowski,2022,total,75.0
203000,Powiat głogowski,2022,traffic,100.0
203000,Powiat głogowski,2023,criminal,70.3
203000,Powiat głogowski,2023,economic,82.8
203000,Powiat głogowski,2023,family,100.0
203000,Powiat głogowski,2023,freedom_sexual,86.3
203000,Powiat głogowski,2023,life_health,83.3
203000,Powiat głogowski,2023,property,61.6
203000,Powiat głogowski,2023,public_safety,95.6
203000,Powiat głogowski,2023,total,75.1
203000,Powiat głogowski,2023,traffic,97.6
203000,Powiat głogowski,2024,criminal,65.7
203000,Powiat głogowski,2024,economic,73.5
203000,Powiat głogowski,2024,family,100.0
203000,Powiat głogowski,2024,freedom_sexual,86.4
203000,Powiat głogowski,2024,life_health,84.1
203000,Powiat głogowski,2024,property,60.8
203000,Powiat głogowski,2024,public_safety,97.0
203000,Powiat głogowski,2024,total,69.4
203000,Powiat głogowski,2024,traffic,98.4
204000,Powiat górowski,2013,criminal,66.1
204000,Powiat górowski,2013,economic,84.1
204000,Powiat górowski,2013,family,100.0
204000,Powiat górowski,2013,freedom_sexual,93.0
204000,Powiat górowski,2013,life_health,96.2
204000,Powiat górowski,2013,property,48.1
204000,Powiat górowski,2013,public_safety,98.2
204000,Powiat górowski,2013,total,75.7
204000,Powiat górowski,2013,traffic,98.2
204000,Powiat górowski,2014,criminal,58.1
204000,Powiat górowski,2014,economic,70.3
204000,Powiat górowski,2014,family,100.0
204000,Powiat górowski,2014,freedom_sexual,94.4
204000,Powiat górowski,2014,life_health,90.6
204000,Powiat górowski,2014,property,40.2
204000,Powiat górowski,2014,public_safety,95.1
204000,Powiat górowski,2014,total,66.5
204000,Powiat górowski,2014,traffic,100.0
204000,Powiat górowski,2015,criminal,57.2
204000,Powiat górowski,2015,economic,69.3
204000,Powiat górowski,2015,family,100.0
204000,Powiat górowski,2015,freedom_sexual,96.0
204000,Powiat górowski,2015,life_health,89.5
204000,Powiat górowski,2015,property,39.5
204000,Powiat górowski,2015,public_safety,92.7
204000,Powiat górowski,2015,total,66.0
204000,Powiat górowski,2015,traffic,99.2
204000,Powiat górowski,2016,criminal,63.2
204000,Powiat górowski,2016,economic,85.9
204000,Powiat górowski,2016,family,100.0
204000,Powiat górowski,2016,freedom_sexual,90.0
204000,Powiat górowski,2016,life_health,94.7
204000,Powiat górowski,2016,property,44.9
204000,Powiat górowski,2016,public_safety,96.7
204000,Powiat górowski,2016,total,72.9
204000,Powiat górowski,2016,traffic,98.8
204000,Powiat górowski,2017,criminal,65.6
204000,Powiat górowski,2017,economic,79.0
204000,Powiat górowski,2017,family,100.0
204000,Powiat górowski,2017,freedom_sexual,95.0
204000,Powiat górowski,2017,life_health,91.7
204000,Powiat górowski,2017,property,44.3
204000,Powiat górowski,2017,public_safety,99.2
204000,Powiat górowski,2017,total,75.2
204000,Powiat górowski,2017,traffic,99.1
204000,Powiat górowski,2018,criminal,67.8
204000,Powiat górowski,2018,economic,85.6
204000,Powiat górowski,2018,family,100.0
204000,Powiat górowski,2018,freedom_sexual,94.6
204000,Powiat górowski,2018,life_health,91.7
204000,Powiat górowski,2018,property,52.0
204000,Powiat górowski,2018,public_safety,100.0
204000,Powiat górowski,2018,total,75.1
204000,Powiat górowski,2018,traffic,100.0
204000,Powiat górowski,2019,criminal,74.0
204000,Powiat górowski,2019,economic,55.2
204000,Powiat górowski,2019,family,100.0
204000,Powiat górowski,2019,freedom_sexual,98.5
204000,Powiat górowski,2019,life_health,95.2
204000,Powiat górowski,2019,property,45.5
204000,Powiat górowski,2019,public_safety,100.0
204000,Powiat górowski,2019,total,76.9
204000,Powiat górowski,2019,traffic,100.0
204000,Powiat górowski,2020,criminal,68.1
204000,Powiat górowski,2020,economic,95.2
204000,Powiat górowski,2020,family,100.0
204000,Powiat górowski,2020,freedom_sexual,96.7
204000,Powiat górowski,2020,life_health,80.0
204000,Powiat górowski,2020,property,50.7
204000,Powiat górowski,2020,public_safety,99.0
204000,Powiat górowski,2020,total,82.7
204000,Powiat górowski,2020,traffic,100.0
204000,Powiat górowski,2021,criminal,76.4
204000,Powiat górowski,2021,economic,79.9
204000,Powiat górowski,2021,family,100.0
204000,Powiat górowski,2021,freedom_sexual,100.0
204000,Powiat górowski,2021,life_health,100.0
204000,Powiat górowski,2021,property,67.5
204000,Powiat górowski,2021,public_safety,97.3
204000,Powiat górowski,2021,total,80.2
204000,Powiat górowski,2021,traffic,97.0
204000,Powiat górowski,2022,criminal,77.6
204000,Powiat górowski,2022,economic,72.5
204000,Powiat górowski,2022,family,100.0
204000,Powiat górowski,2022,freedom_sexual,97.1
204000,Powiat górowski,2022,life_health,100.0
204000,Powiat górowski,2022,property,57.9
204000,Powiat górowski,2022,public_safety,98.1
204000,Powiat górowski,2022,total,79.7
204000,Powiat górowski,2022,traffic,99.0
204000,Powiat górowski,2023,criminal,74.6
204000,Powiat górowski,2023,economic,69.9
204000,Powiat górowski,2023,family,100.0
204000,Powiat górowski,2023,freedom_sexual,96.7
204000,Powiat górowski,2023,life_health,100.0
204000,Powiat górowski,2023,property,61.5
204000,Powiat górowski,2023,public_safety,98.9
204000,Powiat górowski,2023,total,77.9
204000,Powiat górowski,2023,traffic,98.9
204000,Powiat górowski,2024,criminal,69.9
204000,Powiat górowski,2024,economic,43.5
204000,Powiat górowski,2024,family,100.0
204000,Powiat górowski,2024,freedom_sexual,96.2
204000,Powiat górowski,2024,life_health,100.0
204000,Powiat górowski,2024,property,46.1
204000,Powiat górowski,2024,public_safety,98.7
204000,Powiat górowski,2024,total,69.7
204000,Powiat górowski,2024,traffic,100.0
205000,Powiat jaworski,2013,criminal,68.5
205000,Powiat jaworski,2013,economic,87.8
205000,Powiat jaworski,2013,family,100.0
205000,Powiat jaworski,2013,freedom_sexual,94.6
205000,Powiat jaworski,2013,life_health,93.5
205000,Powiat jaworski,2013,property,57.8
205000,Powiat jaworski,2013,public_safety,97.8
205000,Powiat jaworski,2013,total,76.4
205000,Powiat jaworski,2013,traffic,99.4
205000,Powiat jaworski,2014,criminal,64.6
205000,Powiat jaworski,2014,economic,77.2
205000,Powiat jaworski,2014,family,100.0
205000,Powiat jaworski,2014,freedom_sexual,91.1
205000,Powiat jaworski,2014,life_health,88.9
205000,Powiat jaworski,2014,property,54.0
205000,Powiat jaworski,2014,public_safety,98.5
