region_code,region_name,year,crime_category,value
200000,DOLNOŚLĄSKIE,2022,family,1.01
200000,DOLNOŚLĄSKIE,2022,freedom_sexual,1.18
200000,DOLNOŚLĄSKIE,2022,life_health,0.4
200000,DOLNOŚLĄSKIE,2022,property,16.86
200000,DOLNOŚLĄSKIE,2022,total,29.03
200000,DOLNOŚLĄSKIE,2022,traffic,2.23
200000,DOLNOŚLĄSKIE,2023,criminal,18.65
200000,DOLNOŚLĄSKIE,2023,economic,5.03
200000,DOLNOŚLĄSKIE,2023,family,1.11
200000,DOLNOŚLĄSKIE,2023,freedom_sexual,1.05
200000,DOLNOŚLĄSKIE,2023,life_health,0.39
200000,DOLNOŚLĄSKIE,2023,property,15.39
200000,DOLNOŚLĄSKIE,2023,total,27.51
200000,DOLNOŚLĄSKIE,2023,traffic,1.98
200000,DOLNOŚLĄSKIE,2024,criminal,16.92
200000,DOLNOŚLĄSKIE,2024,economic,5.68
200000,DOLNOŚLĄSKIE,2024,family,1.01
200000,DOLNOŚLĄSKIE,2024,freedom_sexual,1.04
200000,DOLNOŚLĄSKIE,2024,life_health,0.38
200000,DOLNOŚLĄSKIE,2024,property,14.42
200000,DOLNOŚLĄSKIE,2024,total,26.53
200000,DOLNOŚLĄSKIE,2024,traffic,1.67
201000,Powiat bolesławiecki,2013,criminal,20.18
201000,Powiat bolesławiecki,2013,economic,3.24
201000,Powiat bolesławiecki,2013,family,0.96
201000,Powiat bolesławiecki,2013,freedom_sexual,0.91
201000,Powiat bolesławiecki,2013,life_health,0.82
201000,Powiat bolesławiecki,2013,property,15.67
201000,Powiat bolesławiecki,2013,total,29.88
201000,Powiat bolesławiecki,2013,traffic,5.59
201000,Powiat bolesławiecki,2014,criminal,18.88
201000,Powiat bolesławiecki,2014,economic,4.04
201000,Powiat bolesławiecki,2014,family,0.8
201000,Powiat bolesławiecki,2014,freedom_sexual,0.75
201000,Powiat bolesławiecki,2014,life_health,0.73
201000,Powiat bolesławiecki,2014,property,15.97
201000,Powiat bolesławiecki,2014,total,26.54
201000,Powiat bolesławiecki,2014,traffic,2.77
201000,Powiat bolesławiecki,2015,criminal,18.47
201000,Powiat bolesławiecki,2015,economic,3.21
201000,Powiat bolesławiecki,2015,family,0.95
201000,Powiat bolesławiecki,2015,freedom_sexual,0.85
201000,Powiat bolesławiecki,2015,life_health,0.71
201000,Powiat bolesławiecki,2015,property,15.67
201000,Powiat bolesławiecki,2015,total,25.75
201000,Powiat bolesławiecki,2015,traffic,2.83
201000,Powiat bolesławiecki,2016,criminal,19.89
201000,Powiat bolesławiecki,2016,economic,2.71
201000,Powiat bolesławiecki,2016,family,1.11
201000,Powiat bolesławiecki,2016,freedom_sexual,1.14
201000,Powiat bolesławiecki,2016,life_health,0.47
201000,Powiat bolesławiecki,2016,property,15.71
201000,Powiat bolesławiecki,2016,total,27.7
201000,Powiat bolesławiecki,2016,traffic,3.08
201000,Powiat bolesławiecki,2017,criminal,22.26
201000,Powiat bolesławiecki,2017,economic,3.02
201000,Powiat bolesławiecki,2017,family,1.19
201000,Powiat bolesławiecki,2017,freedom_sexual,1.3
201000,Powiat bolesławiecki,2017,life_health,0.62
201000,Powiat bolesławiecki,2017,property,17.29
201000,Powiat bolesławiecki,2017,total,29.3
201000,Powiat bolesławiecki,2017,traffic,2.53
201000,Powiat bolesławiecki,2018,criminal,25.12
201000,Powiat bolesławiecki,2018,economic,2.3
201000,Powiat bolesławiecki,2018,family,2.5
201000,Powiat bolesławiecki,2018,freedom_sexual,1.22
201000,Powiat bolesławiecki,2018,life_health,0.57
201000,Powiat bolesławiecki,2018,property,18.32
201000,Powiat bolesławiecki,2018,total,31.14
201000,Powiat bolesławiecki,2018,traffic,2.24
201000,Powiat bolesławiecki,2019,criminal,22.17
201000,Powiat bolesławiecki,2019,economic,1.93
201000,Powiat bolesławiecki,2019,family,1.99
201000,Powiat bolesławiecki,2019,freedom_sexual,1.55
201000,Powiat bolesławiecki,2019,life_health,0.57
201000,Powiat bolesławiecki,2019,property,15.94
201000,Powiat bolesławiecki,2019,total,29.25
201000,Powiat bolesławiecki,2019,traffic,2.92
201000,Powiat bolesławiecki,2020,criminal,22.37
201000,Powiat bolesławiecki,2020,economic,1.78
201000,Powiat bolesławiecki,2020,family,1.64
201000,Powiat bolesławiecki,2020,freedom_sexual,1.3
201000,Powiat bolesławiecki,2020,life_health,0.61
201000,Powiat bolesławiecki,2020,property,16.81
201000,Powiat bolesławiecki,2020,total,29.16
201000,Powiat bolesławiecki,2020,traffic,2.8
201000,Powiat bolesławiecki,2021,criminal,24.79
201000,Powiat bolesławiecki,2021,economic,4.92
201000,Powiat bolesławiecki,2021,family,1.32
201000,Powiat bolesławiecki,2021,freedom_sexual,1.21
201000,Powiat bolesławiecki,2021,life_health,0.63
201000,Powiat bolesławiecki,2021,property,21.02
201000,Powiat bolesławiecki,2021,total,35.35
201000,Powiat bolesławiecki,2021,traffic,2.75
201000,Powiat bolesławiecki,2022,criminal,23.71
201000,Powiat bolesławiecki,2022,economic,4.28
201000,Powiat bolesławiecki,2022,family,1.06
201000,Powiat bolesławiecki,2022,freedom_sexual,1.55
201000,Powiat bolesławiecki,2022,life_health,0.61
201000,Powiat bolesławiecki,2022,property,20.01
201000,Powiat bolesławiecki,2022,total,33.48
201000,Powiat bolesławiecki,2022,traffic,2.94
201000,Powiat bolesławiecki,2023,criminal,23.28
201000,Powiat bolesławiecki,2023,economic,3.95
201000,Powiat bolesławiecki,2023,family,0.89
201000,Powiat bolesławiecki,2023,freedom_sexual,1.23
201000,Powiat bolesławiecki,2023,life_health,0.57
201000,Powiat bolesławiecki,2023,property,17.85
201000,Powiat bolesławiecki,2023,total,34.3
201000,Powiat bolesławiecki,2023,traffic,2.84
201000,Powiat bolesławiecki,2024,criminal,20.2
201000,Powiat bolesławiecki,2024,economic,12.0
201000,Powiat bolesławiecki,2024,family,1.21
201000,Powiat bolesławiecki,2024,freedom_sexual,1.1
201000,Powiat bolesławiecki,2024,life_health,0.59
201000,Powiat bolesławiecki,2024,property,22.4
201000,Powiat bolesławiecki,2024,total,42.44
201000,Powiat bolesławiecki,2024,traffic,2.47
202000,Powiat dzierżoniowski,2013,criminal,14.72
202000,Powiat dzierżoniowski,2013,economic,5.86
202000,Powiat dzierżoniowski,2013,family,0.66
202000,Powiat dzierżoniowski,2013,freedom_sexual,0.9
202000,Powiat dzierżoniowski,2013,life_health,0.77
202000,Powiat dzierżoniowski,2013,property,10.84
202000,Powiat dzierżoniowski,2013,total,25.23
202000,Powiat dzierżoniowski,2013,traffic,3.74
202000,Powiat dzierżoniowski,2014,criminal,13.78
202000,Powiat dzierżoniowski,2014,economic,3.47
202000,Powiat dzierżoniowski,2014,family,0.66
202000,Powiat dzierżoniowski,2014,freedom_sexual,1.09
202000,Powiat dzierżoniowski,2014,life_health,0.42
202000,Powiat dzierżoniowski,2014,property,11.46
202000,Powiat dzierżoniowski,2014,total,20.62
202000,Powiat dzierżoniowski,2014,traffic,2.29
202000,Powiat dzierżoniowski,2015,criminal,11.54
202000,Powiat dzierżoniowski,2015,economic,1.53
202000,Powiat dzierżoniowski,2015,family,0.59
202000,Powiat dzierżoniowski,2015,freedom_sexual,0.89
202000,Powiat dzierżoniowski,2015,life_health,0.44
202000,Powiat dzierżoniowski,2015,property,8.1
202000,Powiat dzierżoniowski,2015,total,15.59
202000,Powiat dzierżoniowski,2015,traffic,1.81
202000,Powiat dzierżoniowski,2016,criminal,11.13
202000,Powiat dzierżoniowski,2016,economic,1.58
202000,Powiat dzierżoniowski,2016,family,0.74
202000,Powiat dzierżoniowski,2016,freedom_sexual,0.72
202000,Powiat dzierżoniowski,2016,life_health,0.32
202000,Powiat dzierżoniowski,2016,property,7.54
202000,Powiat dzierżoniowski,2016,total,15.63
202000,Powiat dzierżoniowski,2016,traffic,1.89
202000,Powiat dzierżoniowski,2017,criminal,11.11
202000,Powiat dzierżoniowski,2017,economic,2.05
202000,Powiat dzierżoniowski,2017,family,0.93
202000,Powiat dzierżoniowski,2017,freedom_sexual,1.09
202000,Powiat dzierżoniowski,2017,life_health,0.57
202000,Powiat dzierżoniowski,2017,property,7.19
202000,Powiat dzierżoniowski,2017,total,15.1
202000,Powiat dzierżoniowski,2017,traffic,1.28
202000,Powiat dzierżoniowski,2018,criminal,11.51
202000,Powiat dzierżoniowski,2018,economic,1.59
202000,Powiat dzierżoniowski,2018,family,1.9
202000,Powiat dzierżoniowski,2018,freedom_sexual,1.24
202000,Powiat dzierżoniowski,2018,life_health,0.44
202000,Powiat dzierżoniowski,2018,property,6.44
202000,Powiat dzierżoniowski,2018,total,15.0
202000,Powiat dzierżoniowski,2018,traffic,1.35
202000,Powiat dzierżoniowski,2019,criminal,10.9
202000,Powiat dzierżoniowski,2019,economic,1.49
202000,Powiat dzierżoniowski,2019,family,1.98
202000,Powiat dzierżoniowski,2019,freedom_sexual,1.14
202000,Powiat dzierżoniowski,2019,life_health,0.45
202000,Powiat dzierżoniowski,2019,property,6.15
202000,Powiat dzierżoniowski,2019,total,14.7
202000,Powiat dzierżoniowski,2019,traffic,1.6
202000,Powiat dzierżoniowski,2020,criminal,11.08
202000,Powiat dzierżoniowski,2020,economic,3.39
202000,Powiat dzierżoniowski,2020,family,1.54
202000,Powiat dzierżoniowski,2020,freedom_sexual,0.93
202000,Powiat dzierżoniowski,2020,life_health,0.38
202000,Powiat dzierżoniowski,2020,property,7.36
202000,Powiat dzierżoniowski,2020,total,16.62
202000,Powiat dzierżoniowski,2020,traffic,1.54
202000,Powiat dzierżoniowski,2021,criminal,11.58
202000,Powiat dzierżoniowski,2021,economic,3.77
202000,Powiat dzierżoniowski,2021,family,1.96
202000,Powiat dzierżoniowski,2021,freedom_sexual,1.02
202000,Powiat dzierżoniowski,2021,life_health,0.35
202000,Powiat dzierżoniowski,2021,property,7.69
202000,Powiat dzierżoniowski,2021,total,17.54
202000,Powiat dzierżoniowski,2021,traffic,1.64
202000,Powiat dzierżoniowski,2022,criminal,12.06
202000,Powiat dzierżoniowski,2022,economic,4.68
202000,Powiat dzierżoniowski,2022,family,1.35
202000,Powiat dzierżoniowski,2022,freedom_sexual,0.87
202000,Powiat dzierżoniowski,2022,life_health,0.39
202000,Powiat dzierżoniowski,2022,property,8.85
202000,Powiat dzierżoniowski,2022,total,19.2
202000,Powiat dzierżoniowski,2022,traffic,1.85
202000,Powiat dzierżoniowski,2023,criminal,13.03
202000,Powiat dzierżoniowski,2023,economic,4.25
202000,Powiat dzierżoniowski,2023,family,2.11
202000,Powiat dzierżoniowski,2023,freedom_sexual,1.22
202000,Powiat dzierżoniowski,2023,life_health,0.29
202000,Powiat dzierżoniowski,2023,property,9.07
202000,Powiat dzierżoniowski,2023,total,19.55
202000,Powiat dzierżoniowski,2023,traffic,1.39
202000,Powiat dzierżoniowski,2024,criminal,10.02
202000,Powiat dzierżoniowski,2024,economic,3.82
202000,Powiat dzierżoniowski,2024,family,1.89
202000,Powiat dzierżoniowski,2024,freedom_sexual,1.1
202000,Powiat dzierżoniowski,2024,life_health,0.45
202000,Powiat dzierżoniowski,2024,property,7.89
202000,Powiat dzierżoniowski,2024,total,16.44
202000,Powiat dzierżoniowski,2024,traffic,1.44
203000,Powiat głogowski,2013,criminal,30.75
203000,Powiat głogowski,2013,economic,24.68
203000,Powiat głogowski,2013,family,1.24
203000,Powiat głogowski,2013,freedom_sexual,3.84
203000,Powiat głogowski,2013,life_health,1.22
203000,Powiat głogowski,2013,property,41.48
203000,Powiat głogowski,2013,total,60.55
203000,Powiat głogowski,2013,traffic,4.26
203000,Powiat głogowski,2014,criminal,15.5
203000,Powiat głogowski,2014,economic,14.32
203000,Powiat głogowski,2014,family,0.96
203000,Powiat głogowski,2014,freedom_sexual,0.84
203000,Powiat głogowski,2014,life_health,0.75
203000,Powiat głogowski,2014,property,23.76
203000,Powiat głogowski,2014,total,32.9
203000,Powiat głogowski,2014,traffic,2.49
203000,Powiat głogowski,2015,criminal,15.04
203000,Powiat głogowski,2015,economic,4.4
203000,Powiat głogowski,2015,family,0.85
203000,Powiat głogowski,2015,freedom_sexual,0.74
203000,Powiat głogowski,2015,life_health,0.86
203000,Powiat głogowski,2015,property,12.93
203000,Powiat głogowski,2015,total,22.47
203000,Powiat głogowski,2015,traffic,2.23
203000,Powiat głogowski,2016,criminal,14.52
203000,Powiat głogowski,2016,economic,5.37
203000,Powiat głogowski,2016,family,1.01
203000,Powiat głogowski,2016,freedom_sexual,0.73
203000,Powiat głogowski,2016,life_health,0.8
203000,Powiat głogowski,2016,property,11.34
203000,Powiat głogowski,2016,total,22.95
203000,Powiat głogowski,2016,traffic,2.17
203000,Powiat głogowski,2017,criminal,15.62
203000,Powiat głogowski,2017,economic,5.04
203000,Powiat głogowski,2017,family,1.1
203000,Powiat głogowski,2017,freedom_sexual,1.3
203000,Powiat głogowski,2017,life_health,0.9
203000,Powiat głogowski,2017,property,11.33
203000,Powiat głogowski,2017,total,23.21
203000,Powiat głogowski,2017,traffic,1.67
203000,Powiat głogowski,2018,criminal,17.92
203000,Powiat głogowski,2018,economic,4.87
203000,Powiat głogowski,2018,family,2.17
203000,Powiat głogowski,2018,freedom_sexual,1.01
203000,Powiat głogowski,2018,life_health,0.62
203000,Powiat głogowski,2018,property,13.3
203000,Powiat głogowski,2018,total,25.19
203000,Powiat głogowski,2018,traffic,1.46
203000,Powiat głogowski,2019,criminal,17.52
203000,Powiat głogowski,2019,economic,6.57
203000,Powiat głogowski,2019,family,1.85
203000,Powiat głogowski,2019,freedom_sexual,1.2
203000,Powiat głogowski,2019,life_health,0.52
203000,Powiat głogowski,2019,property,13.21
203000,Powiat głogowski,2019,total,26.13
203000,Powiat głogowski,2019,traffic,1.27
203000,Powiat głogowski,2020,criminal,19.62
203000,Powiat głogowski,2020,economic,6.22
203000,Powiat głogowski,2020,family,1.72
203000,Powiat głogowski,2020,freedom_sexual,1.9
203000,Powiat głogowski,2020,life_health,0.69
203000,Powiat głogowski,2020,property,14.25
203000,Powiat głogowski,2020,total,28.45
203000,Powiat głogowski,2020,traffic,1.43
203000,Powiat głogowski,2021,criminal,19.89
203000,Powiat głogowski,2021,economic,5.7
203000,Powiat głogowski,2021,family,1.64
203000,Powiat głogowski,2021,freedom_sexual,1.58
203000,Powiat głogowski,2021,life_health,0.52
203000,Powiat głogowski,2021,property,15.8
203000,Powiat głogowski,2021,total,29.3
203000,Powiat głogowski,2021,traffic,2.33
203000,Powiat głogowski,2022,criminal,20.6
203000,Powiat głogowski,2022,economic,4.0
203000,Powiat głogowski,2022,family,1.29
203000,Powiat głogowski,2022,freedom_sexual,1.91
203000,Powiat głogowski,2022,life_health,0.38
203000,Powiat głogowski,2022,property,16.09
203000,Powiat głogowski,2022,total,28.56
203000,Powiat głogowski,2022,traffic,2.19
203000,Powiat głogowski,2023,criminal,22.74
203000,Powiat głogowski,2023,economic,5.08
203000,Powiat głogowski,2023,family,1.48
203000,Powiat głogowski,2023,freedom_sexual,1.36
203000,Powiat głogowski,2023,life_health,0.49
203000,Powiat głogowski,2023,property,17.86
203000,Powiat głogowski,2023,total,31.69
203000,Powiat głogowski,2023,traffic,1.96
203000,Powiat głogowski,2024,criminal,24.19
203000,Powiat głogowski,2024,economic,10.51
203000,Powiat głogowski,2024,family,1.47
203000,Powiat głogowski,2024,freedom_sexual,1.47
203000,Powiat głogowski,2024,life_health,0.52
203000,Powiat głogowski,2024,property,25.23
203000,Powiat głogowski,2024,total,37.94
203000,Powiat głogowski,2024,traffic,1.47
204000,Powiat górowski,2013,criminal,17.71
204000,Powiat górowski,2013,economic,2.88
204000,Powiat górowski,2013,family,1.95
204000,Powiat górowski,2013,freedom_sexual,1.18
204000,Powiat górowski,2013,life_health,0.71
204000,Powiat górowski,2013,property,11.54
204000,Powiat górowski,2013,total,27.36
204000,Powiat górowski,2013,traffic,6.11
204000,Powiat górowski,2014,criminal,13.71
204000,Powiat górowski,2014,economic,2.01
204000,Powiat górowski,2014,family,1.79
204000,Powiat górowski,2014,freedom_sexual,0.99
204000,Powiat górowski,2014,life_health,0.88
204000,Powiat górowski,2014,property,9.33
204000,Powiat górowski,2014,total,19.44
204000,Powiat górowski,2014,traffic,2.67
204000,Powiat górowski,2015,criminal,14.63
204000,Powiat górowski,2015,economic,2.05
204000,Powiat górowski,2015,family,1.52
204000,Powiat górowski,2015,freedom_sexual,0.69
204000,Powiat górowski,2015,life_health,0.53
204000,Powiat górowski,2015,property,10.22
204000,Powiat górowski,2015,total,21.11
204000,Powiat górowski,2015,traffic,3.41
204000,Powiat górowski,2016,criminal,12.39
204000,Powiat górowski,2016,economic,3.51
204000,Powiat górowski,2016,family,1.06
204000,Powiat górowski,2016,freedom_sexual,1.12
204000,Powiat górowski,2016,life_health,0.53
204000,Powiat górowski,2016,property,8.37
204000,Powiat górowski,2016,total,19.05
204000,Powiat górowski,2016,traffic,2.26
204000,Powiat górowski,2017,criminal,12.62
204000,Powiat górowski,2017,economic,1.74
204000,Powiat górowski,2017,family,1.74
204000,Powiat górowski,2017,freedom_sexual,1.12
204000,Powiat górowski,2017,life_health,0.34
204000,Powiat górowski,2017,property,7.87
204000,Powiat górowski,2017,total,19.34
204000,Powiat górowski,2017,traffic,3.12
204000,Powiat górowski,2018,criminal,16.05
204000,Powiat górowski,2018,economic,3.28
204000,Powiat górowski,2018,family,3.2
204000,Powiat górowski,2018,freedom_sexual,1.05
204000,Powiat górowski,2018,life_health,0.34
204000,Powiat górowski,2018,property,10.56
204000,Powiat górowski,2018,total,22.92
204000,Powiat górowski,2018,traffic,2.32
204000,Powiat górowski,2019,criminal,19.4
204000,Powiat górowski,2019,economic,1.63
204000,Powiat górowski,2019,family,2.4
204000,Powiat górowski,2019,freedom_sexual,1.85
204000,Powiat górowski,2019,life_health,0.6
204000,Powiat górowski,2019,property,9.16
204000,Powiat górowski,2019,total,25.28
204000,Powiat górowski,2019,traffic,2.71
204000,Powiat górowski,2020,criminal,16.08
204000,Powiat górowski,2020,economic,13.63
204000,Powiat górowski,2020,family,2.24
204000,Powiat górowski,2020,freedom_sexual,1.76
204000,Powiat górowski,2020,life_health,0.15
204000,Powiat górowski,2020,property,10.65
204000,Powiat górowski,2020,total,33.95
204000,Powiat górowski,2020,traffic,2.63
204000,Powiat górowski,2021,criminal,21.35
204000,Powiat górowski,2021,economic,6.72
204000,Powiat górowski,2021,family,2.77
204000,Powiat górowski,2021,freedom_sexual,2.23
204000,Powiat górowski,2021,life_health,0.51
204000,Powiat górowski,2021,property,17.02
204000,Powiat górowski,2021,total,32.86
204000,Powiat górowski,2021,traffic,3.04
204000,Powiat górowski,2022,criminal,23.38
204000,Powiat górowski,2022,economic,6.91
204000,Powiat górowski,2022,family,1.98
204000,Powiat górowski,2022,freedom_sexual,2.07
204000,Powiat górowski,2022,life_health,0.4
204000,Powiat górowski,2022,property,15.65
204000,Powiat górowski,2022,total,35.56
204000,Powiat górowski,2022,traffic,2.92
204000,Powiat górowski,2023,criminal,18.03
204000,Powiat górowski,2023,economic,3.99
204000,Powiat górowski,2023,family,1.57
204000,Powiat górowski,2023,freedom_sexual,1.87
204000,Powiat górowski,2023,life_health,0.43
204000,Powiat górowski,2023,property,13.73
204000,Powiat górowski,2023,total,26.41
204000,Powiat górowski,2023,traffic,2.8
204000,Powiat górowski,2024,criminal,17.58
204000,Powiat górowski,2024,economic,3.32
204000,Powiat górowski,2024,family,1.86
204000,Powiat górowski,2024,freedom_sexual,1.64
204000,Powiat górowski,2024,life_health,0.37
204000,Powiat górowski,2024,property,12.28
204000,Powiat górowski,2024,total,25.21
204000,Powiat górowski,2024,traffic,2.29
205000,Powiat jaworski,2013,criminal,13.42
205000,Powiat jaworski,2013,economic,1.7
205000,Powiat jaworski,2013,family,1.23
205000,Powiat jaworski,2013,freedom_sexual,1.07
205000,Powiat jaworski,2013,life_health,0.59
205000,Powiat jaworski,2013,property,9.63
205000,Powiat jaworski,2013,total,19.25
205000,Powiat jaworski,2013,traffic,3.31
205000,Powiat jaworski,2014,criminal,10.13
205000,Powiat jaworski,2014,economic,2.19
205000,Powiat jaworski,2014,family,0.89
205000,Powiat jaworski,2014,freedom_sexual,0.87
205000,Powiat jaworski,2014,life_health,0.35
205000,Powiat jaworski,2014,property,7.08
205000,Powiat jaworski,2014,total,15.5
205000,Powiat jaworski,2014,traffic,2.5
205000,Powiat jaworski,2015,criminal,11.6
205000,Powiat jaworski,2015,economic,3.06
205000,Powiat jaworski,2015,family,0.77
205000,Powiat jaworski,2015,freedom_sexual,0.93
205000,Powiat jaworski,2015,life_health,0.31
205000,Powiat jaworski,2015,property,9.63
205000,Powiat jaworski,2015,total,17.78
205000,Powiat jaworski,2015,traffic,2.3
205000,Powiat jaworski,2016,criminal,12.18
205000,Powiat jaworski,2016,economic,1.91
205000,Powiat jaworski,2016,family,0.82
205000,Powiat jaworski,2016,freedom_sexual,0.74
205000,Powiat jaworski,2016,life_health,0.31
205000,Powiat jaworski,2016,property,8.16
205000,Powiat jaworski,2016,total,17.5
205000,Powiat jaworski,2016,traffic,2.26
205000,Powiat jaworski,2017,criminal,13.3
205000,Powiat jaworski,2017,economic,1.47
205000,Powiat jaworski,2017,family,2.04
205000,Powiat jaworski,2017,freedom_sexual,1.04
205000,Powiat jaworski,2017,life_health,0.55
205000,Powiat jaworski,2017,property,8.6
205000,Powiat jaworski,2017,total,18.38
205000,Powiat jaworski,2017,traffic,2.21
205000,Powiat jaworski,2018,criminal,14.73
205000,Powiat jaworski,2018,economic,2.07
205000,Powiat jaworski,2018,family,1.65
205000,Powiat jaworski,2018,freedom_sexual,1.22
205000,Powiat jaworski,2018,life_health,0.28
205000,Powiat jaworski,2018,property,10.6
205000,Powiat jaworski,2018,total,20.92
205000,Powiat jaworski,2018,traffic,2.64
205000,Powiat jaworski,2019,criminal,14.47
205000,Powiat jaworski,2019,economic,1.85
205000,Powiat jaworski,2019,family,0.95
205000,Powiat jaworski,2019,freedom_sexual,1.67
205000,Powiat jaworski,2019,life_health,0.48
205000,Powiat jaworski,2019,property,9.04
205000,Powiat jaworski,2019,total,20.01
205000,Powiat jaworski,2019,traffic,2.25
205000,Powiat jaworski,2020,criminal,16.06
205000,Powiat jaworski,2020,economic,3.38
205000,Powiat jaworski,2020,family,1.0
205000,Powiat jaworski,2020,freedom_sexual,2.07
205000,Powiat jaworski,2020,life_health,0.51
205000,Powiat jaworski,2020,property,12.68
205000,Powiat jaworski,2020,total,24.47
205000,Powiat jaworski,2020,traffic,2.64
205000,Powiat jaworski,2021,criminal,15.67
205000,Powiat jaworski,2021,economic,5.81
205000,Powiat jaworski,2021,family,1.22
205000,Powiat jaworski,2021,freedom_sexual,1.45
205000,Powiat jaworski,2021,life_health,0.54
205000,Powiat jaworski,2021,property,10.9
205000,Powiat jaworski,2021,total,28.66
205000,Powiat jaworski,2021,traffic,3.12
205000,Powiat jaworski,2022,criminal,14.25
205000,Powiat jaworski,2022,economic,3.51
205000,Powiat jaworski,2022,family,1.36
205000,Powiat jaworski,2022,freedom_sexual,1.46
205000,Powiat jaworski,2022,life_health,0.36
205000,Powiat jaworski,2022,property,10.68
205000,Powiat jaworski,2022,total,24.66
205000,Powiat jaworski,2022,traffic,2.91
205000,Powiat jaworski,2023,criminal,14.29
205000,Powiat jaworski,2023,economic,3.53
205000,Powiat jaworski,2023,family,0.87
205000,Powiat jaworski,2023,freedom_sexual,1.48
205000,Powiat jaworski,2023,life_health,0.36
205000,Powiat jaworski,2023,property,10.96
